ID,Time,Illuminance,instant_motion_detect,10s_motion_detect
3,2023-12-18T14:03:49,60,1,1
3,2023-12-18T14:03:59,54,0,0
3,2023-12-18T14:04:10,54,0,0
3,2023-12-18T14:04:20,54,0,0
3,2023-12-18T14:04:30,54,0,0
3,2023-12-18T14:04:40,54,0,0
3,2023-12-18T14:04:50,56,0,0
3,2023-12-18T14:05:00,54,0,0
3,2023-12-18T14:05:10,66,1,1
3,2023-12-18T14:05:20,54,0,0
3,2023-12-18T14:05:30,54,0,0
3,2023-12-18T14:05:41,54,0,0
3,2023-12-18T14:05:51,56,0,0
3,2023-12-18T14:06:01,61,0,0
3,2023-12-18T14:06:11,54,0,0
3,2023-12-18T14:06:21,56,0,0
3,2023-12-18T14:06:31,54,0,0
3,2023-12-18T14:06:41,54,0,0
3,2023-12-18T14:06:51,54,0,0
3,2023-12-18T14:07:01,54,0,0
3,2023-12-18T14:07:11,54,0,0
3,2023-12-18T14:07:22,54,0,0
3,2023-12-18T14:07:32,54,0,0
3,2023-12-18T14:07:42,54,0,0
3,2023-12-18T14:07:52,61,0,0
3,2023-12-18T14:08:02,54,0,0
3,2023-12-18T14:08:12,54,0,0
3,2023-12-18T14:08:22,54,0,0
3,2023-12-18T14:08:32,54,0,0
3,2023-12-18T14:08:42,61,0,0
3,2023-12-18T14:08:52,54,0,0
3,2023-12-18T14:09:03,54,0,0
3,2023-12-18T14:09:13,54,0,0
3,2023-12-18T14:09:23,54,0,0
3,2023-12-18T14:09:33,54,0,0
3,2023-12-18T14:09:43,54,0,0
3,2023-12-18T14:09:53,54,0,0
3,2023-12-18T14:10:03,54,0,0
3,2023-12-18T14:10:13,54,0,0
3,2023-12-18T14:10:23,54,0,0
3,2023-12-18T14:10:34,54,0,0
3,2023-12-18T14:10:44,54,0,0
3,2023-12-18T14:10:54,54,0,0
3,2023-12-18T14:11:04,67,1,1
3,2023-12-18T14:11:14,54,0,0
3,2023-12-18T14:11:24,54,0,0
3,2023-12-18T14:11:34,54,0,0
3,2023-12-18T14:11:44,54,0,0
3,2023-12-18T14:11:54,54,0,0
3,2023-12-18T14:12:04,54,0,0
3,2023-12-18T14:12:15,54,0,0
3,2023-12-18T14:12:25,61,0,0
3,2023-12-18T14:12:35,54,0,0
3,2023-12-18T14:12:45,54,0,0
3,2023-12-18T14:12:55,66,1,1
3,2023-12-18T14:13:05,54,0,0
3,2023-12-18T14:13:15,54,0,0
3,2023-12-18T14:13:25,54,0,0
3,2023-12-18T14:13:35,56,1,1
3,2023-12-18T14:13:45,54,0,0
3,2023-12-18T14:13:56,54,0,0
3,2023-12-18T14:14:06,24,1,1
3,2023-12-18T14:14:16,54,0,0
3,2023-12-18T14:14:26,54,0,0
3,2023-12-18T14:14:36,54,0,0
3,2023-12-18T14:14:46,67,1,1
3,2023-12-18T14:14:56,54,0,0
3,2023-12-18T14:15:06,54,0,0
3,2023-12-18T14:15:16,54,0,0
3,2023-12-18T14:15:27,54,0,0
3,2023-12-18T14:15:37,54,0,0
3,2023-12-18T14:15:50,54,0,0
3,2023-12-18T14:16:00,54,0,0
3,2023-12-18T14:16:10,54,0,0
3,2023-12-18T14:16:20,54,0,0
3,2023-12-18T14:16:30,54,0,0
3,2023-12-18T14:16:40,54,0,0
3,2023-12-18T14:16:51,54,0,0
3,2023-12-18T14:17:01,54,0,0
3,2023-12-18T14:17:11,54,0,0
3,2023-12-18T14:17:21,54,0,0
3,2023-12-18T14:17:31,54,0,0
3,2023-12-18T14:17:41,54,0,0
3,2023-12-18T14:17:51,54,0,0
3,2023-12-18T14:18:01,61,0,0
3,2023-12-18T14:18:12,54,0,0
3,2023-12-18T14:18:22,68,1,1
3,2023-12-18T14:18:32,54,0,0
3,2023-12-18T14:18:42,54,0,0
3,2023-12-18T14:18:52,54,0,0
3,2023-12-18T14:19:02,54,0,0
3,2023-12-18T14:19:12,54,0,0
3,2023-12-18T14:19:22,61,0,0
3,2023-12-18T14:19:32,61,0,0
3,2023-12-18T14:19:42,54,0,0
3,2023-12-18T14:19:53,54,0,0
3,2023-12-18T14:20:03,54,0,0
3,2023-12-18T14:20:13,54,0,0
3,2023-12-18T14:20:23,66,0,0
3,2023-12-18T14:20:33,61,0,0
3,2023-12-18T14:20:43,54,0,0
3,2023-12-18T14:20:53,54,0,0
3,2023-12-18T14:21:03,54,0,0
3,2023-12-18T14:21:14,54,0,0
3,2023-12-18T14:21:24,48,1,1
3,2023-12-18T14:21:34,54,0,0
3,2023-12-18T14:21:44,54,0,0
3,2023-12-18T14:21:54,54,0,0
3,2023-12-18T14:22:04,54,0,0
3,2023-12-18T14:22:14,54,0,0
3,2023-12-18T14:22:24,61,0,0
3,2023-12-18T14:22:35,54,0,0
3,2023-12-18T14:22:45,54,0,0
3,2023-12-18T14:22:55,54,0,0
3,2023-12-18T14:23:05,54,0,0
3,2023-12-18T14:23:15,52,0,0
3,2023-12-18T14:23:25,54,0,0
3,2023-12-18T14:23:35,54,0,0
3,2023-12-18T14:23:45,54,0,0
3,2023-12-18T14:23:55,54,0,0
3,2023-12-18T14:24:06,54,0,0
3,2023-12-18T14:24:16,54,0,0
3,2023-12-18T14:24:26,54,0,0
3,2023-12-18T14:24:36,61,0,0
3,2023-12-18T14:24:46,61,0,0
3,2023-12-18T14:24:56,52,1,1
3,2023-12-18T14:25:06,52,1,1
3,2023-12-18T14:25:16,67,0,0
3,2023-12-18T14:25:27,49,1,1
3,2023-12-18T14:25:37,50,0,0
3,2023-12-18T14:25:47,42,0,0
3,2023-12-18T14:25:57,54,0,0
3,2023-12-18T14:26:07,54,0,0
3,2023-12-18T14:26:17,61,0,0
3,2023-12-18T14:26:27,52,0,0
3,2023-12-18T14:26:37,54,0,0
3,2023-12-18T14:26:47,56,1,1
3,2023-12-18T14:26:58,54,0,0
3,2023-12-18T14:27:08,54,0,0
3,2023-12-18T14:27:18,54,0,0
3,2023-12-18T14:27:28,54,0,0
3,2023-12-18T14:27:38,54,0,0
3,2023-12-18T14:27:48,61,0,0
3,2023-12-18T14:27:58,54,0,0
3,2023-12-18T14:28:08,56,0,0
3,2023-12-18T14:28:18,54,0,0
3,2023-12-18T14:28:29,54,0,0
3,2023-12-18T14:28:39,54,0,0
3,2023-12-18T14:28:49,54,0,0
3,2023-12-18T14:28:59,54,0,0
3,2023-12-18T14:29:09,52,0,0
3,2023-12-18T14:29:19,54,0,0
3,2023-12-18T14:29:29,54,0,0
3,2023-12-18T14:29:39,61,0,0
3,2023-12-18T14:29:49,54,0,0
3,2023-12-18T14:30:00,54,0,0
3,2023-12-18T14:30:10,54,0,0
3,2023-12-18T14:30:20,61,0,0
3,2023-12-18T14:30:30,54,0,0
3,2023-12-18T14:30:40,54,0,0
3,2023-12-18T14:30:50,54,0,0
3,2023-12-18T14:31:00,61,1,1
3,2023-12-18T14:31:10,54,0,0
3,2023-12-18T14:31:24,54,0,0
3,2023-12-18T14:31:34,54,0,0
3,2023-12-18T14:31:44,54,0,0
3,2023-12-18T14:31:54,54,0,0
3,2023-12-18T14:32:04,54,0,0
3,2023-12-18T14:32:14,61,0,0
3,2023-12-18T14:32:25,61,0,0
3,2023-12-18T14:32:35,54,0,0
3,2023-12-18T14:32:45,56,0,0
3,2023-12-18T14:32:56,54,0,0
3,2023-12-18T14:33:06,54,0,0
3,2023-12-18T14:33:16,54,0,0
3,2023-12-18T14:33:26,54,0,0
3,2023-12-18T14:33:36,54,0,0
3,2023-12-18T14:33:46,54,0,0
3,2023-12-18T14:33:56,54,0,0
3,2023-12-18T14:34:07,54,0,0
3,2023-12-18T14:34:18,61,0,0
3,2023-12-18T14:34:28,61,0,0
3,2023-12-18T14:34:38,61,0,0
3,2023-12-18T14:34:48,54,0,0
3,2023-12-18T14:34:58,54,0,0
3,2023-12-18T14:35:08,54,0,0
3,2023-12-18T14:35:18,61,0,0
3,2023-12-18T14:35:28,54,0,0
3,2023-12-18T14:35:38,54,0,0
3,2023-12-18T14:35:49,54,0,0
3,2023-12-18T14:35:59,54,0,0
3,2023-12-18T14:36:09,54,0,0
3,2023-12-18T14:36:19,54,0,0
3,2023-12-18T14:36:29,54,0,0
3,2023-12-18T14:36:39,54,0,0
3,2023-12-18T14:36:49,54,0,0
3,2023-12-18T14:36:59,61,0,0
3,2023-12-18T14:37:09,54,0,0
3,2023-12-18T14:37:20,54,0,0
3,2023-12-18T14:37:30,54,0,0
3,2023-12-18T14:37:40,61,0,0
3,2023-12-18T14:37:50,61,0,0
3,2023-12-18T14:38:00,54,0,0
3,2023-12-18T14:38:10,54,0,0
3,2023-12-18T14:38:20,54,0,0
3,2023-12-18T14:38:30,54,0,0
3,2023-12-18T14:38:41,54,0,0
3,2023-12-18T14:38:51,54,0,0
3,2023-12-18T14:39:01,57,1,1
3,2023-12-18T14:39:11,54,0,0
3,2023-12-18T14:39:21,54,0,0
3,2023-12-18T14:39:31,54,0,0
3,2023-12-18T14:39:41,54,0,0
3,2023-12-18T14:39:51,54,0,0
3,2023-12-18T14:40:02,54,0,0
3,2023-12-18T14:40:12,56,0,0
3,2023-12-18T14:40:22,54,0,0
3,2023-12-18T14:40:32,54,0,0
3,2023-12-18T14:40:42,61,0,0
3,2023-12-18T14:40:52,54,0,0
3,2023-12-18T14:41:02,54,0,0
3,2023-12-18T14:41:12,54,0,0
3,2023-12-18T14:41:22,64,0,0
3,2023-12-18T14:41:33,54,0,0
3,2023-12-18T14:41:43,54,0,0
3,2023-12-18T14:41:53,54,0,0
3,2023-12-18T14:42:03,54,0,0
3,2023-12-18T14:42:13,56,0,0
3,2023-12-18T14:42:23,54,0,0
3,2023-12-18T14:42:33,61,0,0
3,2023-12-18T14:42:43,54,0,0
3,2023-12-18T14:42:54,54,0,0
3,2023-12-18T14:43:04,54,0,0
3,2023-12-18T14:43:14,54,0,0
3,2023-12-18T14:43:24,61,0,0
3,2023-12-18T14:43:34,66,1,1
3,2023-12-18T14:43:47,54,0,0
3,2023-12-18T14:43:57,54,0,0
3,2023-12-18T14:44:08,66,1,1
3,2023-12-18T14:44:19,54,0,0
3,2023-12-18T14:44:29,54,0,0
3,2023-12-18T14:44:39,60,0,0
3,2023-12-18T14:44:49,54,0,0
3,2023-12-18T14:45:00,52,0,0
3,2023-12-18T14:45:10,54,0,0
3,2023-12-18T14:45:20,54,0,0
3,2023-12-18T14:45:30,54,0,0
3,2023-12-18T14:45:40,61,0,0
3,2023-12-18T14:45:50,54,0,0
3,2023-12-18T14:46:00,54,0,0
3,2023-12-18T14:46:11,54,0,0
3,2023-12-18T14:46:22,54,0,0
3,2023-12-18T14:46:32,54,0,0
3,2023-12-18T14:46:42,54,0,0
3,2023-12-18T14:46:52,54,0,0
3,2023-12-18T14:47:02,56,1,1
3,2023-12-18T14:47:12,54,0,0
3,2023-12-18T14:47:22,54,0,0
3,2023-12-18T14:47:32,54,0,0
3,2023-12-18T14:47:43,54,0,0
3,2023-12-18T14:47:53,54,0,0
3,2023-12-18T14:48:03,54,0,0
3,2023-12-18T14:48:13,54,0,0
3,2023-12-18T14:48:23,54,0,0
3,2023-12-18T14:48:33,54,0,0
3,2023-12-18T14:48:44,54,0,0
3,2023-12-18T14:48:55,54,0,0
3,2023-12-18T14:49:06,61,0,0
3,2023-12-18T14:49:16,61,0,0
3,2023-12-18T14:49:26,54,0,0
3,2023-12-18T14:49:36,54,0,0
3,2023-12-18T14:49:46,54,0,0
3,2023-12-18T14:49:56,54,0,0
3,2023-12-18T14:50:06,61,0,0
3,2023-12-18T14:50:17,61,0,0
3,2023-12-18T14:50:27,54,0,0
3,2023-12-18T14:50:37,52,0,0
3,2023-12-18T14:50:47,54,0,0
3,2023-12-18T14:50:57,61,0,0
3,2023-12-18T14:51:07,54,0,0
3,2023-12-18T14:51:17,61,0,0
3,2023-12-18T14:51:28,54,0,0
3,2023-12-18T14:51:38,54,0,0
3,2023-12-18T14:51:48,54,0,0
3,2023-12-18T14:51:58,54,0,0
3,2023-12-18T14:52:08,54,0,0
3,2023-12-18T14:52:18,54,0,0
3,2023-12-18T14:52:28,54,0,0
3,2023-12-18T14:52:38,54,0,0
3,2023-12-18T14:52:49,54,0,0
3,2023-12-18T14:52:59,54,0,0
3,2023-12-18T14:53:09,54,0,0
3,2023-12-18T14:53:19,54,0,0
3,2023-12-18T14:53:29,54,0,0
3,2023-12-18T14:53:39,54,0,0
3,2023-12-18T14:53:49,54,0,0
3,2023-12-18T14:54:00,54,1,1
3,2023-12-18T14:54:10,54,0,0
3,2023-12-18T14:54:20,54,0,0
3,2023-12-18T14:54:30,54,0,0
3,2023-12-18T14:54:40,54,0,0
3,2023-12-18T14:54:50,54,0,0
3,2023-12-18T14:55:00,54,0,0
3,2023-12-18T14:55:10,54,0,0
3,2023-12-18T14:55:21,54,0,0
3,2023-12-18T14:55:31,54,0,0
3,2023-12-18T14:55:41,54,0,0
3,2023-12-18T14:55:52,54,0,0
3,2023-12-18T14:56:02,52,0,0
3,2023-12-18T14:56:12,52,0,0
3,2023-12-18T14:56:22,61,0,0
3,2023-12-18T14:56:32,54,0,0
3,2023-12-18T14:56:43,54,0,0
3,2023-12-18T14:56:53,52,0,0
3,2023-12-18T14:57:03,54,0,0
3,2023-12-18T14:57:13,54,0,0
3,2023-12-18T14:57:23,52,0,0
3,2023-12-18T14:57:33,56,0,0
3,2023-12-18T14:57:43,52,0,0
3,2023-12-18T14:57:54,54,0,0
3,2023-12-18T14:58:04,54,0,0
3,2023-12-18T14:58:14,54,0,0
3,2023-12-18T14:58:24,54,0,0
3,2023-12-18T14:58:34,52,0,0
3,2023-12-18T14:58:44,54,0,0
3,2023-12-18T14:58:54,54,0,0
3,2023-12-18T14:59:04,52,0,0
3,2023-12-18T14:59:14,54,0,0
3,2023-12-18T14:59:25,54,0,0
3,2023-12-18T14:59:35,52,0,0
3,2023-12-18T14:59:45,54,0,0
3,2023-12-18T14:59:55,52,0,0
3,2023-12-18T15:00:05,25,1,1
3,2023-12-18T15:00:15,51,1,1
3,2023-12-18T15:00:25,43,1,1
3,2023-12-18T15:00:35,54,0,0
3,2023-12-18T15:00:45,54,0,0
3,2023-12-18T15:00:55,54,0,0
3,2023-12-18T15:01:06,54,0,0
3,2023-12-18T15:01:16,54,0,0
3,2023-12-18T15:01:26,54,0,0
3,2023-12-18T15:01:36,54,0,0
3,2023-12-18T15:01:46,54,0,0
3,2023-12-18T15:01:56,54,0,0
3,2023-12-18T15:02:06,57,1,1
3,2023-12-18T15:02:16,52,0,0
3,2023-12-18T15:02:26,54,0,0
3,2023-12-18T15:02:37,52,0,0
3,2023-12-18T15:02:47,54,0,0
3,2023-12-18T15:02:57,58,1,1
3,2023-12-18T15:03:07,54,0,0
3,2023-12-18T15:03:17,54,0,0
3,2023-12-18T15:03:27,54,0,0
3,2023-12-18T15:03:37,54,0,0
3,2023-12-18T15:03:47,50,0,0
3,2023-12-18T15:03:57,50,0,0
3,2023-12-18T15:04:08,50,0,0
3,2023-12-18T15:04:18,50,0,0
3,2023-12-18T15:04:28,50,1,1
3,2023-12-18T15:04:38,54,0,0
3,2023-12-18T15:04:48,60,0,0
3,2023-12-18T15:04:58,54,0,0
3,2023-12-18T15:05:08,54,0,0
3,2023-12-18T15:05:18,54,0,0
3,2023-12-18T15:05:28,54,0,0
3,2023-12-18T15:05:39,54,0,0
3,2023-12-18T15:05:49,54,0,0
3,2023-12-18T15:05:59,54,0,0
3,2023-12-18T15:06:09,52,0,0
3,2023-12-18T15:06:19,54,0,0
3,2023-12-18T15:06:29,54,0,0
3,2023-12-18T15:06:39,54,1,1
3,2023-12-18T15:06:49,54,0,0
3,2023-12-18T15:07:00,54,0,0
3,2023-12-18T15:07:10,54,0,0
3,2023-12-18T15:07:20,52,0,0
3,2023-12-18T15:07:30,54,0,0
3,2023-12-18T15:07:40,54,0,0
3,2023-12-18T15:07:50,54,0,0
3,2023-12-18T15:08:00,54,0,0
3,2023-12-18T15:08:10,54,0,0
3,2023-12-18T15:08:20,52,0,0
3,2023-12-18T15:08:30,54,0,0
3,2023-12-18T15:08:41,54,0,0
3,2023-12-18T15:08:51,54,0,0
3,2023-12-18T15:09:01,54,0,0
3,2023-12-18T15:09:11,56,1,1
3,2023-12-18T15:09:21,54,0,0
3,2023-12-18T15:09:31,54,0,0
3,2023-12-18T15:09:41,54,0,0
3,2023-12-18T15:09:51,54,0,0
